TITLE	unfiltered tris buffer 200uL
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/07/26
TIME	11:27:38
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
Y3UNITS	ABSORBANCE
FIRSTX	400.0000
LASTX	250.0000
NPOINTS	751
FIRSTY	3.42217
MAXY	19.84917
MINY	2.89672
XYDATA
347.0000	7.77165	276.084	0.986805
346.8000	7.85152	276.088	0.986863
346.6000	7.92457	276.096	0.986964
346.4000	8.00219	276.075	0.986695
346.2000	8.07205	276.082	0.986782
346.0000	8.12912	276.071	0.986639
345.8000	8.19897	276.064	0.986546
345.6000	8.28729	276.06	0.986498
345.4000	8.36254	276.039	0.986221
345.2000	8.43132	276.027	0.986074
345.0000	8.4894	276.02	0.985984
344.8000	8.57084	275.998	0.985699
344.6000	8.62906	275.982	0.98548
344.4000	8.70335	275.971	0.985345
344.2000	8.78025	275.951	0.985081
344.0000	8.84771	275.96	0.985199
343.8000	8.93891	275.954	0.985129
343.6000	9.00359	275.944	0.984989
343.4000	9.07583	275.937	0.984908
343.2000	9.13703	275.929	0.984793
343.0000	9.21109	275.907	0.984508
342.8000	9.26992	275.894	0.984345
342.6000	9.32337	275.876	0.984106
342.4000	9.38773	275.856	0.983858
342.2000	9.46104	275.848	0.98375
342.0000	9.52684	275.826	0.983458
341.8000	9.59557	275.813	0.983296
341.6000	9.61832	275.834	0.983563
341.4000	9.6721	275.818	0.983366
341.2000	9.71974	275.808	0.983236
341.0000	9.77271	275.798	0.9831
340.8000	9.8192	275.774	0.98279
340.6000	9.86658	275.763	0.982643
340.4000	9.92821	275.756	0.982554
340.2000	9.99359	275.734	0.982275
340.0000	10.0714	275.723	0.982125
339.8000	10.122	275.728	0.982198
339.6000	10.1654	275.735	0.982288
339.4000	10.2108	275.726	0.982172
339.2000	10.2682	275.726	0.982164
339.0000	10.3145	275.724	0.982143
338.8000	10.3206	275.704	0.981877
338.6000	10.3651	275.697	0.981796
338.4000	10.4035	275.685	0.981631
338.2000	10.4653	275.666	0.981392
338.0000	10.531	275.655	0.981251
337.8000	10.5733	275.662	0.981332
337.6000	10.6199	275.659	0.981295
337.4000	10.6959	275.648	0.98116
337.2000	10.7456	275.646	0.981122
337.0000	10.7894	275.648	0.98116
336.8000	10.8092	275.662	0.981342
336.6000	10.8227	275.672	0.981461
336.4000	10.8717	275.675	0.981508
336.2000	10.9018	275.683	0.981605
336.0000	10.9358	275.673	0.98148
335.8000	10.9581	275.676	0.981516
335.6000	11.0195	275.688	0.981671
335.4000	11.0874	275.681	0.981581
335.2000	11.1311	275.693	0.981743
335.0000	11.1322	275.694	0.981746
334.8000	11.1434	275.711	0.981978
334.6000	11.179	275.733	0.982262
334.4000	11.2069	275.746	0.982431
334.2000	11.2122	275.756	0.982553
334.0000	11.2145	275.76	0.982611
333.8000	11.2361	275.756	0.982555
333.6000	11.2875	275.769	0.982729
333.4000	11.3001	275.779	0.982856
333.2000	11.3269	275.786	0.982948
333.0000	11.3414	275.803	0.983167
332.8000	11.3744	275.814	0.983311
332.6000	11.3963	275.84	0.98365
332.4000	11.4317	275.856	0.983852
332.2000	11.4709	275.862	0.983927
332.0000	11.5112	275.862	0.983936
331.8000	11.5566	275.86	0.983902
331.6000	11.5797	275.86	0.983909
331.4000	11.6182	275.864	0.98396
331.2000	11.6703	275.876	0.984106
331.0000	11.6989	275.876	0.984109
330.8000	11.7242	275.891	0.98431
330.6000	11.7624	275.904	0.98447
330.4000	11.7998	275.927	0.984773
330.2000	11.844	275.933	0.984848
330.0000	11.8484	275.927	0.984777
329.8000	11.8507	275.938	0.984916
329.6000	11.8756	275.947	0.985035
329.4000	11.9194	275.945	0.985005
329.2000	11.9639	275.957	0.985164
329.0000	12.0234	275.963	0.985244
328.8000	12.0658	275.983	0.985506
328.6000	12.1169	276.009	0.985843
328.4000	12.1601	276.023	0.986016
328.2000	12.1671	276.048	0.986344
328.0000	12.1909	276.054	0.986421
327.8000	12.22	276.066	0.986577
327.6000	12.2367	276.079	0.98675
327.4000	12.2774	276.086	0.986833
327.2000	12.3255	276.1	0.98702
327.0000	12.3784	276.11	0.98715
326.8000	12.447	276.134	0.987461
326.6000	12.4853	276.162	0.987821
326.4000	12.5277	276.164	0.987843
326.2000	12.5719	276.161	0.987812
326.0000	12.6108	276.168	0.987904
325.8000	12.6801	276.156	0.987738
325.6000	12.7414	276.161	0.987804
325.4000	12.8015	276.156	0.987738
325.2000	12.8521	276.141	0.987552
325.0000	12.8946	276.135	0.987474
324.8000	12.9426	276.137	0.98749
324.6000	13.0025	276.113	0.987183
324.4000	13.0281	276.106	0.98709
324.2000	13.0612	276.086	0.986837
324.0000	13.0981	276.057	0.986458
323.8000	13.1275	276.023	0.986017
323.6000	13.1822	275.971	0.985339
323.4000	13.2224	275.929	0.984802
323.2000	13.2728	275.908	0.984524
323.0000	13.3437	275.888	0.984267
322.8000	13.4112	275.868	0.984013
322.6000	13.4597	275.886	0.984242
322.4000	13.5369	275.92	0.984688
322.2000	13.5605	275.965	0.985265
322.0000	13.6199	276.011	0.985863
321.8000	13.6608	276.074	0.98668
321.6000	13.7062	276.132	0.987435
321.4000	13.7616	276.194	0.988241
321.2000	13.8247	276.222	0.988597
321.0000	13.8879	276.24	0.988838
320.8000	13.9584	276.266	0.989169
320.6000	13.9975	276.276	0.989299
320.4000	14.0641	276.271	0.989241
320.2000	14.1259	276.266	0.989164
320.0000	14.1848	276.262	0.989117
319.8000	14.2184	276.277	0.989316
319.6000	14.2498	276.308	0.989716
319.4000	14.3038	276.321	0.989888
319.2000	14.3588	276.334	0.990056
319.0000	14.4107	276.354	0.99031
318.8000	14.434	276.377	0.990604
318.6000	14.4752	276.393	0.990815
318.4000	14.5238	276.401	0.990918
318.2000	14.5888	276.41	0.991044
318.0000	14.6258	276.407	0.991004
317.8000	14.6724	276.416	0.991115
317.6000	14.7145	276.431	0.991307
317.4000	14.7568	276.438	0.991404
317.2000	14.8217	276.447	0.991512
317.0000	14.8741	276.445	0.991493
316.8000	14.9114	276.435	0.991363
316.6000	14.962	276.423	0.991204
316.4000	14.9857	276.406	0.990986
316.2000	15.0086	276.411	0.991046
316.0000	15.0719	276.416	0.991115
315.8000	15.1161	276.418	0.991143
315.6000	15.1647	276.43	0.991295
315.4000	15.2122	276.44	0.991429
315.2000	15.2593	276.449	0.991545
315.0000	15.3455	276.447	0.991515
314.8000	15.4079	276.433	0.991335
314.6000	15.436	276.418	0.991137
314.4000	15.4859	276.405	0.990974
314.2000	15.5352	276.388	0.990746
314.0000	15.5742	276.368	0.990498
313.8000	15.6179	276.346	0.990213
313.6000	15.6367	276.323	0.989908
313.4000	15.6874	276.302	0.989643
313.2000	15.7374	276.278	0.989328
313.0000	15.7829	276.261	0.989108
312.8000	15.8344	276.26	0.989087
312.6000	15.9046	276.265	0.989161
312.4000	15.9649	276.284	0.989401
312.2000	16.0168	276.321	0.989878
312.0000	16.0735	276.341	0.990145
311.8000	16.1029	276.384	0.990699
311.6000	16.1435	276.427	0.991256
311.4000	16.2034	276.475	0.991879
311.2000	16.266	276.521	0.992482
311.0000	16.314	276.551	0.992871
310.8000	16.3513	276.595	0.993443
310.6000	16.3612	276.638	0.993991
310.4000	16.4164	276.669	0.994402
310.2000	16.4606	276.697	0.994763
310.0000	16.5118	276.709	0.994917
309.8000	16.5249	276.728	0.995169
309.6000	16.5916	276.753	0.995492
309.4000	16.6948	276.772	0.995731
309.2000	16.7512	276.789	0.99595
309.0000	16.792	276.809	0.996211
308.8000	16.8295	276.832	0.996514
308.6000	16.8984	276.861	0.996881
308.4000	16.9206	276.883	0.997172
308.2000	16.9667	276.906	0.997471
308.0000	16.9931	276.931	0.997793
307.8000	17.0298	276.945	0.997977
307.6000	17.0859	276.963	0.998208
307.4000	17.1104	276.984	0.998477
307.2000	17.1377	277.018	0.998917
307.0000	17.1641	277.044	0.999261
306.8000	17.193	277.064	0.999516
306.6000	17.2411	277.091	0.999874
306.4000	17.2879	277.106	1.00006
306.2000	17.3373	277.137	1.00047
306.0000	17.3832	277.155	1.00069
